FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
27072	23872	91456	5284.08936	8707.4248	16562.4434	8068.64893
67904	70912	1.01567996e5	5164.60791	8630.01953	11921.1182	9629.91309
21312	19328	82496	4904.2583	8846.5	21835.543	7851.2124
53056	50432	1.16032004e5	6777.21729	16987.4199	39496.332	12280.2139
14464	13056	78784	6754.42285	7344.95215	30102.1465	8110.11572
55552	55744	73088	6294.41553	19982.2871	17217.0605	9316.71973
37824	38848	60544	4818.86377	10450.6865	2649.91992	6351.02393
91712	86784	99328	4275.91406	15407.4922	17636.6582	18392.6465
35840	31424	70080	5967.71826	8053.0708	18637.8535	10053.3623
33856	29248	72448	3281.00171	12912.6064	20137.7109	9873.30957
90816	84928	1.06304002e5	8981.99121	29228.1738	17754.75	11613.3506
40512	37504	82048	6487.28174	8880.56641	19517.7441	10425.999
33728	33024	64896	4099.44141	9352.91504	15025.4014	5189.10303
92608	86080	1.03807998e5	4903.61865	16375.1885	7410.87451	19657.3691
33152	28544	1.12512004e5	7406.32812	13545.6289	32200.1094	11492.2666
42880	40960	73792	4574.80078	14612.2939	22780.6895	10471.1865
87488	86656	1.27680004e5	4891.7793	12187.7031	15572.2314	11122.7705
44672	37632	1.18016005e5	9278.34766	29679.3164	1579.44592	22964.5762
47424	48256	95616	4487.39844	5956.521	32201	13588.1318
68864	67264	1.30879998e5	9422.37695	13164.6406	43717.6836	13849.5186
29120	31808	67200	4709.55566	7393.03809	17056.6055	6749.60986
75136	70912	1.02463996e5	19085.7109	10342.7607	19071.0332	12741.7734
44032	31104	1.22751999e5	6712.39844	10573.623	18046.6836	12600.4629
29696	28032	1.00544e5	7978.5249	11035.3516	18228.8184	11524.5391
50816	40512	1.18912005e5	5525.75684	10307.6514	20698.1484	8035.74512
46080	32832	74688	4387.2334	9791.36328	23252.334	10010.9941
66304	67584	79104	3134.65967	18978.3203	17604.1133	18433.8711
44288	30464	84544	4730.08203	5937.86426	15795.4619	9939.12793
48384	44608	83072	4425.06104	10011.165	23022.9277	12479.04
23424	20736	64448	5342.44385	3951.76978	27375.0469	7972.41064
40896	41984	53760	4047.36426	10304.4062	6530.80713	6492.604
43136	44672	72128	6872.26904	10306.1895	31971.5508	7308.56836
22144	19904	48640	2296.39819	6469.45703	14641.6162	5857.83154
65792	64064	1.34783995e5	7031.88477	17415.8809	39100.0859	12722.4873
31232	26752	68544	3330.15991	10321.9697	16236.2334	9754.90625
27968	25216	57472	4427.14893	8072.97754	8017.67773	3678.5791
30784	29568	81792	6870.40332	3647.6438	10019.5537	4944.56396
57664	57664	1.13088e5	6057.83105	18282.6777	15718.0684	14932.2949
70848	65216	1.39391994e5	5864.14795	19458.4844	37626.3867	12515.9189
48512	40832	1.11168003e5	9893.99121	32392.9551	35978.3867	12803.458
47168	47936	1.06560004e5	6362.55859	7782.46875	28868.623	10173.7559
38144	27904	1.45343995e5	5976.64746	12187.1592	18311.6348	17515.8711
47040	43008	94528	4438.62744	6955.84473	31781.8066	9187.22559
27584	25792	71424	6153.05957	19003.5684	13605.1562	10666.8193
40768	36544	85312	6172.74854	25040.0469	21277.3457	9987.97266
77824	73216	1.01567996e5	6973.40039	12916.5771	12210.4863	11220.5801
54528	47360	1.20832002e5	9903.03613	15630.7598	36521.7695	12750.3486
37504	33280	64576	5713.56982	15985.251	15718.2803	7101.55713
59072	55744	46464	2852.82861	7207.50195	9395.43457	6994.59033
28096	21504	64896	4940.46094	9933.44922	26771.2715	7635.58154
45248	45568	1.16799998e5	9988.4248	10969.8916	38864.6289	8798.12891
36544	31936	72640	5293.9292	16133.9912	14965.4316	11623.6367
55104	53504	1.43167996e5	8177.79346	25090.1816	48213.957	14355.0273
40320	39552	1.06623995e5	7408.39014	34849.8984	22538.6641	13627.2598
49984	46720	80832	7174.99463	5945.53857	10086.3535	9085.52539
66816	61248	71168	4395.65186	14389.0215	26021.8223	16598.1445
36800	35712	87936	3411.80249	4317.07568	26024.7051	11456.9229
44992	45760	85312	7051.62256	5712.7998	15934.5498	9753.5
70592	67328	1.41183996e5	8953.14648	22859.5254	37240.875	19377.8594
60032	51648	1.36575997e5	6383.77002	18208.3379	46777.5938	17016.9805
56832	49728	75328	5483.23975	19702.5527	24452.2559	9397.73633
31808	26560	1.24800003e5	8148.26221	20071.3828	26005.0664	15187.2607
33856	31488	84864	4889.53906	10367.2988	15764.7568	8706.78125
38656	33984	1.20063996e5	5995.15479	25319.2129	19299.5605	17477.7637
54656	55744	50752	4164.4082	8900.95215	13951.2314	7159.78027
40256	38272	83776	6274.63672	14604.7646	20034.0879	12428.2666
76480	68928	1.11104e5	20854.7188	16266.5869	36182.9961	12779.1553
90944	82496	92736	12870.5566	16194.8262	20436.9941	13326.0547
43008	40896	81408	3891.51514	8918.27148	18492.8594	8347.70801
31296	31872	63488	5445.37646	15926.2061	15419.873	10695.0322
40640	42240	79616	9449.82129	18611.1133	20457.5254	9710.37598
62336	61056	86784	7323.95215	22663.334	17591.5195	13470.166
47616	46208	82496	4969.52197	14929.5195	48763.5312	16931.1348
69376	69824	1.33568001e5	8683.40039	14377.4434	17606.3965	8128.42139
37504	35136	96832	7334.1416	15662.3545	32269.6348	11916.792
40960	38272	98240	8760.46289	10562.7432	27456.5938	16690.4727
36544	33088	85312	6604.33203	18649.9707	20063.4707	12500.2793
47680	42368	89152	5696.26562	14537.8984	14372.5049	11220.6006
29760	24320	1.05983996e5	5717.64795	8487.8125	20972.3496	9240.58398
33280	33728	59776	3926.1687	8731.40332	19457.8516	10278.7354
36352	35200	87104	8091.57471	20646.5137	19334.6543	11353.9404
67072	62592	1.01312006e5	7859.80957	9375.16309	28501.1602	7990.06592
20224	15104	1.00992e5	6582.6958	13258.3447	27789.9453	11006.2236
46272	38016	72320	5705.00293	11316.9346	23819.832	9504.6123
29632	28864	92800	4293.33105	13197.0342	19813.9043	12192.3906
39872	39040	71424	4303.64648	14598.873	14158.6025	8973.75195
67520	70080	1.17823994e5	2972.40991	5464.84912	30483.5859	13076.0303
86592	80832	1.11039996e5	7017.25635	19399.7812	21088.9414	13288.002
75648	76160	96960	6196.56982	8188.14795	1031.19385	6210.7334
66752	65984	1.19231998e5	5410.76123	8937.06738	35051.8398	8742.79004
58752	53568	1.03424001e5	6350.61377	15449.248	11077.3623	13096.833
47104	42496	1.20000005e5	6830.62012	19072.8594	28535.6172	14401.1455
36800	36864	57280	3610.89136	9385.63477	15037.3799	5276.47119
40768	39168	74752	3980.3501	6541.02539	14395.4258	6499.125
31808	31296	72896	6360.87988	6726.58154	23295.1973	9342.22266
59520	56640	76352	4727.00049	8051.16797	13038.5107	6991.25635
48960	43648	1.34912002e5	11127.792	30240.5801	24326.9258	15517.46
46080	46464	1.08415997e5	5581.16504	16345.9951	22719.043	9680.38965
26880	22080	78464	6750.72754	7128.88672	23906.1758	9335.41699
40320	38208	86016	5841.62402	11717.6914	26803.8887	8165.71777
38016	35008	87808	4914.20508	5546.03467	31209.3086	10086.6553
36160	35392	68096	5111.8667	14667.5732	15089.2734	8290.54688
67264	61312	1.03167999e5	5248.4751	7581.02246	25410.4199	9665.54492
45568	44608	65792	4736.7666	9283.48242	30319.043	7802.2417
55808	54080	77568	4787.43311	5579.0249	30190.2031	5879.03613
50688	45952	1.45280004e5	6057.79053	5173.22998	30784.8574	15113.2373
29888	29440	53056	4435.90283	8727.05762	15472.9717	6534.30322
58880	52416	1.08736002e5	8222.82227	16137.6064	25773.1777	15792.3447
99712	93056	1.23775995e5	8024.56689	24087.4512	12879.9609	11461.7129
59968	50112	1.13727999e5	8651.42188	19800.7051	2455.00317	13926.0361
36160	34944	79936	4970.40723	3127.60205	1067.56104	7794.09961
70336	69824	1.23391998e5	10235.0947	17926.8848	25574.6172	12327.9883
60288	50560	97216	16944.7617	7316.70508	24024.2324	10854.502
42624	40768	54336	3600.53809	4338.45361	8788.5918	10841.1484
54912	54656	86400	5462.19629	17581.5547	8356.9668	13202.4473
40704	32576	69696	7427.96631	24422.9805	21017.4141	11817.0195
45056	43200	1.05856001e5	6211.87939	17278.0117	40179.5078	11968.708
48384	44864	61504	3765.17651	11481.1895	17771.0215	12371.666
45312	47488	63232	3725.12549	5416.41895	16598.2773	6441.32324
34816	32320	89280	3721.00757	6855.16699	24868.0098	10013.1631
71872	70080	1.29087996e5	12445.1455	23784.3262	22088.2891	15831.8135
37632	37312	78848	3624.77002	3635.4585	16882.3359	8654.58398
44800	28800	1.02463996e5	6980.40723	22851.2129	9111.81445	14030.3633
78144	67840	1.41312003e5	5757.71338	11744.1045	26524.8398	10095.9102
41088	42880	51904	4325.64502	7013.17578	1993.91382	6003.04541
48960	48384	54208	4189.0376	14054.1104	11882.7744	6747.64941
67392	63040	82432	7711.71436	9374.52637	33233.9961	10213.5166
60864	58112	92352	3386.66553	15612.585	11020.2129	12019.6387
47872	47424	64576	6020.78271	12957.334	15296.5889	10989.3652
54080	53440	1.08544004e5	7020.1626	16516.5098	31126.25	10509.8135
86848	78272	1.30112004e5	5837.4248	24331.5195	20179.2578	16151.248
34816	27392	68096	3629.3501	11160.3779	8667.53809	8430.91602
47360	41280	1.10783994e5	8448.29492	15764.2441	22403.623	8496.28125
56064	58432	92928	4961.96094	10453.373	17853.5215	10218.8066
45952	45120	96128	4859.75195	13436.6611	11019.7949	18555.3965
31424	26432	92160	7254.97266	8990.11719	36377.6445	9071.64453
30656	25216	80192	6902.31396	8176.625	39525.1797	8411.2666
43456	37632	80896	5127.99561	17192.4043	16841.7852	7083.75244
40960	36224	1.03872001e5	8635.63379	16776.2832	17887.3047	9895.38281
88640	84544	1.03615999e5	7490.27441	9940.26562	46538.5234	12042.7705
46208	46144	77056	3596.51978	6639.35352	19800.1328	8812.50781
65408	51072	99200	8536.54883	30190.873	13057.0537	11668.04
29248	28544	58752	3519.11499	7560.60205	15471.4912	7613.37256
33472	24320	1.08800006e5	6791.6792	11974.083	43335.5547	10051.292
51904	49024	95360	6712.34131	5572.99707	23346.5352	7645.46289
80192	75968	64384	5031.46729	11160.7471	29844.8945	11509.6514
35840	33088	84352	5711.70654	13671.0938	11601.5791	9537.31543
32320	24768	1.02463996e5	7284.7041	15957.5381	40141.793	21224.6641
43648	42816	83840	5441.88086	12793.5439	5281.21143	6693.31348
42368	40000	1.28447998e5	10177.4629	10311.2705	53220.2734	13355.6924
65280	65600	1.23391998e5	7769.45508	21833.9473	47962.5039	12274.5439
39104	36544	97600	4315.70605	6918.00488	24307.1484	10762.5322
34944	36800	64128	4593.87695	11553.9727	21367.9043	6373.01416
55296	41664	1.20959997e5	7477.27246	9165.89648	18465.9355	9689.54102
19328	15616	78272	3390.3894	4033.37622	12311.5996	7830.99756
67136	64128	1.08415997e5	8546.98926	23245.2734	7764.01025	10891.375
64192	61184	94848	8328.00586	10635.6787	24761.6289	9511.99707
30912	27328	86528	5706.23779	12999.3994	2440.85815	10584.4473
56192	55488	92224	7488.54248	15362.4043	17753.3984	11487.7949
23680	19328	85376	5156.54785	6850.69824	19466.9473	7075.34375
30144	27776	78720	5664.88281	13950.0078	31484.4883	8726.53027
61632	58304	1.00416005e5	6362.96094	18868.5742	19928.9805	12277.3408
21824	19840	1.00800002e5	5493.07666	6548.12256	22076.9688	10562.5693
33344	30144	64896	2711.37329	7693.37939	14804.7188	7665.17871
29056	29056	69184	6779.20459	7060.16016	19001.7129	8799.44434
44800	35456	87744	5211.98975	12191.8086	1637.12695	8326.33887
96896	93184	1.27743995e5	6536.92822	12861.5615	33085.7344	12146.876
72832	72256	86912	3959.50684	5221.83691	21312.6484	7158.57959
64576	61760	1.04960001e5	6510.44385	6601.97803	31882.7949	12109.1406
53120	52160	52928	5268.21094	13604.6973	15598.5547	6047.83057
43584	40832	85120	4837.49414	6010.54541	15844.6084	9345.40234
74368	74816	95040	7154.43359	21575.2207	11909.9424	9895.64844
35904	30912	92800	6197.65234	17912.4668	12073.0342	14108.8008
15680	13824	1.00735998e5	5676.19189	7156.43994	9179.84473	7886.79053
48448	47360	63360	5176.01221	6390.21191	13713.3652	8320.65234
35072	35008	52672	2295.91382	4572.0957	6392.54443	5192.65869
25152	21568	70208	5718.3335	13710.3984	23536.7363	9421.29785
88512	88640	78848	7276.16162	6017.28857	22250.4258	9752.19434
58496	47808	1.01183999e5	7480.50439	10658.915	20971.3965	8928.33496
35648	32192	84800	3594.63403	10088.4395	23197.5332	8237.72559
76224	69952	1.37600005e5	6703.75977	29409.2598	4272.83838	18948.6816
34688	36352	46400	2905.43628	6490.08789	12945.1602	7837.72705
22592	18624	68224	5003.03076	10468.25	18349.6172	7140.0376
37568	35264	86336	5177.05273	11119.915	20696.3027	9473.3291
51456	53568	69120	5276.14502	7705.95361	11486.1191	7636.36963
47936	44352	90944	5448.16113	15340.5176	22950.2207	11606.9707
38784	34304	82304	4801.98828	12308.8779	16739.1094	10722.2051
23616	19328	55552	2284.90186	4220.98438	10078.9043	5408.77539
38080	38080	86208	5640.83838	7744.59961	18371.1113	12007.5908
25152	22720	70784	4620.65039	11073.1523	16854.5762	8835.05762
21568	20416	75328	4876.69531	4879.90625	3879.96167	5432.92529
65408	63424	1.00287998e5	5373.18164	15329.1406	25081.8223	10029.8301
37696	28800	1.11743999e5	5224.12402	13627.3691	11681.3516	7936.79932
41792	33664	1.28512001e5	6765.74854	9752.9873	34606.2109	29004.5898
32704	31808	56320	5388.34766	11709.6035	17391.5566	6174.17041
47040	38592	1.33568001e5	9992.83203	30303.5879	3424.71777	18184.3184
23744	20096	1.10847998e5	8611.18262	18414.123	39833.8984	13090.3525
46720	47616	92928	7076.91748	16156.3291	28907.3047	9911.57812
61632	54336	1.22880006e5	6911.80029	15978.083	23961.7871	13627.9375
63808	63808	52736	3895.55713	4078.96509	22560.4902	9259.05664
88192	82240	94528	5119.86475	17441.1855	25923.7598	13920.7031
16256	11008	81152	5016.29785	6843.12451	27104.1953	6622.93115
69888	66368	1.06816006e5	7603.21094	18140.543	11345.3125	13959.5215
65728	67200	63104	6799.65088	10748.1328	24990.8047	10828.1631
37504	29248	1.20128e5	4848.64844	4917.00537	34239.0391	8631.32129
24640	21632	88128	6666.49023	15470.998	30595.3984	14105.1006
87360	83520	1.11424005e5	7137.57666	8840.11719	26788.5	15962.5596
43136	30720	1.33440006e5	7257.07764	24652.4922	24804.7051	13764.4922
73600	74304	53568	1424.72083	6314.354	1356.21423	5575.31104
76736	72832	1.29152e5	7767.94482	24490.0898	28397.793	20238.6504
53952	50176	59072	4999.62842	10470.8662	11372.8555	5900.81543
48000	48768	85376	6134.02148	16996.6211	22493.6348	9412.86426
69120	69952	82944	5398.70654	12156.375	21666.6484	8435.92871
38336	35136	1.13984001e5	6717.90283	13848.7373	15600.583	13560.2549
72320	65472	1.15647995e5	6896.67578	16976.8008	34899.2812	12991.7646
18944	18560	65024	3054.80859	3489.60107	9741.68262	7403.27734
23616	18944	79808	3979.35693	12334.8809	29036.8223	9893.53711
75456	73216	77056	4387.92383	11453.2881	21373.5977	7889.72803
69376	69952	1.24223995e5	8316.74414	14267.7451	22944.4473	8920.25684
35648	29952	99776	7224.74658	7826.73633	25225.209	9306.78906
55424	49920	82048	5927.604	19343.2227	18908.7617	8478.27734
50432	47936	1.23264003e5	9745.40137	21613.3555	42054.4141	15068.5938
46144	47872	63808	4629.89209	6660.48779	18043.5156	10482.3311
68992	68416	1.16351998e5	8365.64453	21318.1836	38263.9922	17136.9668
69952	60864	1.21088004e5	9591.12793	15724.6553	33565.5352	13454.5439
29248	26048	71552	5173.49023	9967.8457	25988.0312	9702.5791
48704	39872	1.02079999e5	6179.2251	13032.2861	23816.9727	11265.9824
33344	24576	1.07584e5	6165.28467	10729.1191	36351.5078	8141.3916
23488	21248	70208	3690.70044	7028.50293	12959.8867	7074.63672
67904	69952	78400	3540.88086	10404.6992	3275.03809	6418.79346
46272	33344	80512	6134.0625	23122.2832	22520.0664	13148.583
44608	35968	1.16032004e5	5545.43896	15215.1885	29017.3574	15996.127
27392	24768	71040	3710.4397	10896.8633	13077.6328	7958.23682
40064	37760	53888	4373.72705	6836.02686	9498.12207	6297.41748
65600	61056	74368	7089.02051	6699.92969	2115.93359	9164.31641
55616	54656	85824	5753.50049	10736.3994	37046.332	15159.3867
73856	74048	84736	5364.62891	23042.627	11859.0078	10900.5684
66176	61376	92352	4779.87939	5877.93457	22852.5312	8842.31543
15744	13184	65152	4726.40186	9246.07129	28427.0273	11875.6367
30144	24256	83648	8018.83252	6590.49609	27966.459	6198.70068
66496	66624	59712	2936.78027	6294.15479	16433.6777	6307.14844
34176	32320	76288	5442.16846	11606.3232	1018.90472	10237.1318
31680	27008	91968	5031.80273	7845.68555	11101.7568	6976.229
60160	57152	1.45408001e5	7779.84375	18203.4961	28345.7031	12908.833
29376	24576	90432	7034.7207	18527.6758	23194.041	11034.7695
70784	68224	81792	7292.38477	12582.2705	34128.9062	8830.32227
55296	48000	93248	4571.11084	12875.4717	25471.3633	9465.73047
29440	28800	71936	6266.69482	8853.61719	20078.0488	7357.8501
29824	30400	79104	7968.47705	6938.0459	28704.6738	6689.3042
25856	24256	93632	8613.37793	9466.30859	25729.4629	9438.35547
88448	87424	91840	3766.90674	12736.5557	16499.2109	10188.6104
70976	73024	72192	5050.5918	4618.24268	20887.6465	11359.002
22272	15808	97216	5654.73535	9220.17383	13281.0352	10359.4014
63488	58624	1.05472004e5	6536.47461	15935.5479	36579.2188	10460.1338
45376	46208	1.06239998e5	2681.07422	4279.46094	19229.8965	13329.8877
23232	18944	82112	3555.82446	10457.332	8691.2998	11635.5254
27136	20864	90240	7786.5415	14156.4746	16997.8535	7935.26855
58432	53760	1.18592e5	5794.96387	11251.0547	27304.3066	14601.335
24320	21952	1.19744003e5	12405.7344	14660.2217	31972.4355	14141.3672
48192	47488	81600	4901.98291	3124.29248	21633.3887	5538.91211
35968	30912	70080	4423.06543	3097.47485	18799.5742	7429.10352
57088	50752	87168	3838.67407	15966.9326	12863.582	8743.18555
50496	52736	75776	7873.91211	17172.9355	23828.1875	9738.25586
68096	68352	1.02463996e5	6778.7998	17280.9824	16075.5781	14571.4004
55168	56000	57664	1952.09753	5428.27393	5687.10498	5428.35645
63104	63232	65024	4308.75684	3651.70459	25224.2773	5930.1123
67904	62656	1.40416002e5	9489.4873	29862.2637	21546.998	22930.5879
40576	37120	71488	4979.61133	6911.96875	18130.2168	8675.74512
32320	29376	76928	5840.53076	11686.6992	18211.2461	10082.0811
54528	54848	74560	4319.95947	13712.9453	14559.8711	9858.33105
37376	33408	62528	4609.46631	4715.9458	17854.6172	7904.57129
52032	51264	59392	4076.92944	8710.40332	15826.9502	11088.3271
56704	57216	77952	5490.91064	8635.56543	19599.0977	7184.23633
76032	67968	79744	4520.01514	10756.9189	30924.2793	16151.2578
51584	48640	1.51808e5	7329.05371	20213.4395	37345.3359	12923.4883
53888	51520	94272	6353.80127	15036.1621	19575.4355	10093.3662
47616	37760	1.37344003e5	8584.15527	19409.3965	11541.9912	19712.8125
40768	39296	62336	2903.94116	2996.31787	9330.18262	5212.59033
43648	40768	62208	5013.8667	12643.6045	23477.5391	7616.63965
38976	34304	1.05920005e5	6564.0127	11626.8516	23600.4668	10893.3994
23232	23232	66752	5103.82959	4478.76367	31582.4805	9928.29492
41344	36480	60480	3036.77124	10083.5869	30323.6484	9126.69434
94720	87424	1.17887998e5	17599.9941	27174.7324	2841.59448	17235.8164
78848	77440	1.38815999e5	4721.15039	17854.6055	2437.13525	17150.1875
46720	36992	75200	4932.07031	9456.33105	14186.2314	8958.25977
31872	23552	82752	5591.13818	16803.8066	16318.5352	11271.4199
66816	64896	98560	5472.46631	8813.93555	33360.8711	12095.0127
29952	28928	55872	3609.08813	12382.4131	10694.8945	5604.24414
46080	45248	73152	4535.34863	9143.35547	27950.6934	13259.1904
75712	62464	93952	9554.32129	19205.5781	60408.8906	14084.334
50944	48448	66496	4717.43701	10837.9971	10456.5645	7455.47217
42112	41280	1.34847999e5	6923.09229	14056.2559	48129.0391	19469.8457
49152	47424	1.18783998e5	5992.31689	9230.33105	23411.8652	10125.6953
33472	30016	86144	8806.80371	23731.1855	26497.2031	8954.7002
42944	36800	84096	4088.58057	5890.91504	23114.0625	11197.6182
42176	34624	1.01888001e5	6528.22217	9155.23145	40138.4492	12758.5732
23808	24128	54848	3828.75244	1647.7572	19199.3867	7957.13916
50048	40640	56448	2618.27393	4133.52148	13099.2832	7948.21924
42624	41152	1.04128003e5	5406.4873	13332.8145	18803.2734	11617.7178
36224	34368	71936	4858.55957	11289.126	7946.5498	8726.0127
26496	20992	81344	2503.04199	2304.68066	19835.7969	10548.458
25280	14336	76608	4175.33398	12707.9961	1511.7793	8594.9707
